OPIS Truckstop ID,Truckstop Name,Address,City,State,Rack ID,Retail Price,FullAddress,Latitude,Longitude
71461,ALLSUPS CONVENIENCE STORE #2111,US-87 & ,Texline,TX,585,2.96566666,"US-87 & , Texline, TX",36.3807518,-103.0285534
71462,ALLSUPS CONVENIENCE STORE #2138,CR-61,Hobbs,NM,593,3.38233333,"CR-61, Hobbs, NM",32.7122384,-103.1448444
71463,ALLSUPS CONVENIENCE STORE #2146,SR-18,Hobbs,NM,593,3.21233333,"SR-18, Hobbs, NM",32.707667,-103.1311314
71464,ALLSUPS CONVENIENCE STORE #2153,US-277,Haskell,TX,575,3.539,"US-277, Haskell, TX",33.2999031,-99.6797388
71465,ALLSUPS CONVENIENCE STORE #2173,US-20,Sweetwater,TX,575,2.84566666,"US-20, Sweetwater, TX",32.4709519,-100.405938
71466,ALLSUPS CONVENIENCE STORE #2185,US-380 & 9TH ST,Aspermont,TX,575,3.36566666,"US-380 & 9TH ST, Aspermont, TX",33.1363227,-100.2311071
71467,ALLSUPS CONVENIENCE STORE #2192,SR-86 & SR-207,Silverton,TX,585,3.159,"SR-86 & SR-207, Silverton, TX",34.471337,-101.30419
71468,ALLSUPS CONVENIENCE STORE #2212,SR-6,Stamford,TX,575,3.129,"SR-6, Stamford, TX",32.9439359,-99.798715
71469,ALLSUPS CONVENIENCE STORE #2227,SR-114 ,Morton,TX,700,3.399,"SR-114 , Morton, TX",33.667497,-102.690997
71470,ALLSUPS CONVENIENCE STORE #2267,"I-20, EXIT 42 & CR-761",Pecos,TX,710,3.379,"I-20, EXIT 42 & CR-761, Pecos, TX",31.42675,-103.389197
71471,ALLSUPS CONVENIENCE STORE #2269,SR-524 & CR-658 ,Carlsbad,NM,593,3.249,"SR-524 & CR-658 , Carlsbad, NM",32.448984,-104.22263
71472,ALLSUPS CONVENIENCE STORE #2276,HWY 84 & CR-466,Hermleigh,TX,612,2.97233333,"HWY 84 & CR-466, Hermleigh, TX",32.63511,-100.75928
71473,ALLSUPS CONVENIENCE STORE #2378,US-BUS 287 & SR-25,Electra,TX,770,2.999,"US-BUS 287 & SR-25, Electra, TX",34.02926,-98.91896
71474,PILOT #1292,US-290 & SR-21,Paige,TX,765,3.499,"US-290 & SR-21, Paige, TX",30.210039,-97.157246
71476,KWIK TRIP #493,US HWY 12,Whitewater,WI,420,3.499,"US HWY 12, Whitewater, WI",42.8271193,-88.7705327
71477,KWIK TRIP #1141,SR 54,Luxemburg,WI,582,3.48233333,"SR 54, Luxemburg, WI",44.373854,-89.853136
71478,RACEWAY #6970,SR-1 & Coker Rd,Rome,GA,193,3.199,"SR-1 & Coker Rd, Rome, GA",34.270742,-85.238546
71479,RACETRAC #118,I-575 & SR-15,Jasper                                  ,GA,193,3.309,"I-575 & SR-15, Jasper , GA",34.469042,-84.428243
71480,Loves Travel Stop #836,US-87,Dalhart,TX,585,3.43566666,"US-87, Dalhart, TX",36.078023,-102.540647
71481,Loves Travel Stop #843,"I-29, Exit 187",Drayton,ND,341,3.56566666,"I-29, Exit 187, Drayton, ND",48.542472,-97.185953
71482,LOVES TRAVEL STOP #789,"I-15, Exit 277",Great Falls,MT,815,3.77233333,"I-15, Exit 277, Great Falls, MT",47.504103,-111.281629
71484,CIRCLE K #2745064,"I-75/SR-401, EXIT 101 & US-280/SR-30",Cordele,GA,10,2.999,"I-75/SR-401, EXIT 101 & US-280/SR-30, Cordele, GA",32.692242,-83.738455
71485,Circle K #2709088,US-521 & SR-9,Lancaster,SC,46,3.299,"US-521 & SR-9, Lancaster, SC",34.9933241,-80.8540288
71486,HUCKS FOOD & FUEL #338,US-50/US-150 & US-41 BUS,Vincennes                               ,IN,510,3.959,"US-50/US-150 & US-41 BUS, Vincennes , IN",38.085125,-87.054433
71486,HUCKS FOOD & FUEL #338 DBA PILOT DEALER #1294,US-50/US-150 & US-41 BUS,Vincennes                               ,IN,510,3.959,"US-50/US-150 & US-41 BUS, Vincennes , IN",38.085125,-87.054433
71487,LOVES TRAVEL STOP #835,"I-15, EXIT 163 & SR-99",Fillmore,UT,835,3.685,"I-15, EXIT 163 & SR-99, Fillmore, UT",38.962361,-112.323593
71487,LOVES TRAVEL STOPS #835,"I-15, EXIT 163 & SR-99",Fillmore,UT,835,3.599,"I-15, EXIT 163 & SR-99, Fillmore, UT",38.962361,-112.323593
71488,LOVES TRAVEL STOP #816,"I-90, EXIT 284",Kimball,SD,506,3.57066666,"I-90, EXIT 284, Kimball, SD",43.695862,-98.304881
71490,LOVES TRAVEL STOP #818,"I-20, EXIT 205 & SR-46",Heflin,AL,615,3.20733333,"I-20, EXIT 205 & SR-46, Heflin, AL",33.472803,-85.597
71491,SPEEDWAY #1520,"I-55, EXIT 58 & SR-80",Matthews,MO,460,3.189,"I-55, EXIT 58 & SR-80, Matthews, MO",38.495367,-90.346643
71492,LOVES TRAVEL STOP #839,"I-64, EXIT 92",Leavenworth,IN,415,3.949,"I-64, EXIT 92, Leavenworth, IN",38.18962,-86.320045
71493,NEW TRAVEL PLAZA,I-20 EXIT 86,Ruston,LA,590,3.06566666,"I-20 EXIT 86, Ruston, LA",32.5403486,-92.6432032
71494,SPEEDWAY/7FLEET #7008,"I-90, EXIT 48A & SR-77",Corfu,NY,190,3.889,"I-90, EXIT 48A & SR-77, Corfu, NY",40.789749,-73.971969
71495,SPEEDWAY #1212,"I-65, EXIT 99 & US-31",Greenwood,IN,375,3.59733333,"I-65, EXIT 99 & US-31, Greenwood, IN",39.357779,-85.942531
71496,SPEEDWAY/7fleet #1052,US-30 & SR-57,Orrville,OH,249,3.499,"US-30 & SR-57, Orrville, OH",40.8626524,-81.7636232
71498,KWIK TRIP #1143,US HWY 45,Antigo,WI,395,3.50733333,"US HWY 45, Antigo, WI",45.1719833,-89.1465606
71499,KWIK TRIP #1130,US HWY 151/18,Mount Horeb,WI,420,3.589,"US HWY 151/18, Mount Horeb, WI",42.9974811,-89.7201655
71500,KWIK TRIP #1114,SR-35,Holmen,WI,515,3.33066666,"SR-35, Holmen, WI",43.968617,-91.223484
71502,ROAD RANGER #281,I-20 EXIT 332,Cisco,TX,575,3.14066666,"I-20 EXIT 332, Cisco, TX",32.376717,-98.974305
71503,LOVES TRAVEL STOP #093,US-80 & US-400/US-50,Garden City                             ,KS,525,3.729,"US-80 & US-400/US-50, Garden City , KS",38.000771,-100.664407
71504,MAVERIK COUNTRY STORE #378,"I-84/I-15, EXIT 346 & SR-126",Ogden                                   ,UT,835,3.379,"I-84/I-15, EXIT 346 & SR-126, Ogden , UT",41.239699,-111.968597
71505,KWIK TRIP #1029,I-43 & SR-20,East Troy,WI,444,3.174,"I-43 & SR-20, East Troy, WI",42.769427,-88.421509
71506,KWIK STAR #1165,SR-60  ,Sibley,IA,433,3.224,"SR-60 , Sibley, IA",43.377681,-95.624809
71509,MAPLEFIELDS IRVING,I-91 & US-2,Saint Johnsbury,VT,39,3.599,"I-91 & US-2, Saint Johnsbury, VT",44.4209758,-72.0050258
71510,RACETRAC #2601,"I-64, Exit 58",Frankfort,KY,410,2.919,"I-64, Exit 58, Frankfort, KY",38.228115,-84.869708
71511,RACETRAC #2592,US HWY 29,Athens,GA,16,3.31233333,"US HWY 29, Athens, GA",33.9779049,-83.3519809
71512,RACETRAC #2603,Country Road 527,Orlando,FL,140,3.299,"Country Road 527, Orlando, FL",28.450883,-81.363733
71514,LOVES TRAVEL STOP #817,SR-136,Santa Teresa,NM,640,3.26233333,"SR-136, Santa Teresa, NM",31.87044,-106.67023
71515,LOVES TRAVEL STOP #824,"I-64 & SR-37, Exit 80",Mount Vernon,IL,574,3.589,"I-64 & SR-37, Exit 80, Mount Vernon, IL",38.379449,-87.971357
71515,LOVES TRAVEL STOP #824,"I-64 & SR-37, Exit 80",Mount Vernon,IL,574,3.349,"I-64 & SR-37, Exit 80, Mount Vernon, IL",38.379449,-87.971357
71515,LOVES TRAVEL STOP #824,"I-64 & SR-37, Exit 80",Mount Vernon,IL,574,3.449,"I-64 & SR-37, Exit 80, Mount Vernon, IL",38.379449,-87.971357
71515,LOVES TRAVEL STOP #824,"I-64 & SR-37, Exit 80",Mount Vernon,IL,574,3.389,"I-64 & SR-37, Exit 80, Mount Vernon, IL",38.379449,-87.971357
71516,LOVES TRAVEL STOP #833,"I-90, EXIT 61 & US-20",Ripley,NY,38,3.879,"I-90, EXIT 61 & US-20, Ripley, NY",40.789749,-73.971969
71517,7-ELEVEN #41905,I-85 & CR-2120,Salisbury,NC,46,3.749,"I-85 & CR-2120, Salisbury, NC",35.6363898,-80.4875752
71518,SPEEDWAY/7Fleet #9305,SR-18 & SR-1,Forrest City,AR,460,3.174,"SR-18 & SR-1, Forrest City, AR",34.67839,-92.973472
71519,SPEEDWAY #1506,US-231 & SR-271,Montgomery,AL,720,3.04233333,"US-231 & SR-271, Montgomery, AL",32.356988,-86.257817
71520,KWIK TRIP #1104,SR-35/65 & SR-29,River Falls,WI,451,3.40566666,"SR-35/65 & SR-29, River Falls, WI",44.79311,-92.538626
71521,KWIK TRIP #1065,US-12 & SR-89,Whitewater,WI,420,3.424,"US-12 & SR-89, Whitewater, WI",42.784255,-88.592559
71522,Y NOT STOP BARBER SPUR,SR-10 & SR-13,Ville Platte,LA,730,3.499,"SR-10 & SR-13, Ville Platte, LA",30.724974,-92.386968
71523,QUIKTRIP #7170,I-59 EXIT 77,Cottondale,AL,615,2.91566666,"I-59 EXIT 77, Cottondale, AL",33.184136,-87.445165
71524,Loves Travel Stop #813,"I-77, Exit 112",North Canton,OH,249,3.62733333,"I-77, Exit 112, North Canton, OH",40.289321,-82.945466
71525,LOVES TRAVEL STOP #796,"I-40, EXIT 432B & U-25W/US-411/US-70",Newport,TN,405,3.689,"I-40, EXIT 432B & U-25W/US-411/US-70, Newport, TN",35.995094,-83.2034
71526,LOVES TRAVEL STOP #820,"I-90, EXIT 41 & SR-414",Waterloo,NY,190,4.149,"I-90, EXIT 41 & SR-414, Waterloo, NY",40.789749,-73.971969
71527,D & C FUEL EAST,US-6/SR-92,Tunkhannock,PA,200,3.699,"US-6/SR-92, Tunkhannock, PA",41.566386,-75.975715
71528,GOOD 2 GO #218,I-90 EXIT 25 & US-14,Sheridan,WY,836,3.44233333,"I-90 EXIT 25 & US-14, Sheridan, WY",41.30473,-105.561309
71529,Kwik Trip #1161,US-BUS 53,Eau Claire                              ,WI,295,3.40733333,"US-BUS 53, Eau Claire , WI",44.857335,-91.464638
71531,BERT'S TRAVEL PLAZA,SR-33,Wellsville,KS,400,3.31566666,"SR-33, Wellsville, KS",38.642244,-95.149986
71534,GOLDEN GATE - YERINGTON,SR-339 & US-95 ALT,Yerington,NV,966,3.71566666,"SR-339 & US-95 ALT, Yerington, NV",39.60827,-119.765074
71535,GOLDEN GATE BATTLE MOUNTAIN,"I-80, EXIT 233",Battle Mountain,NV,966,3.339,"I-80, EXIT 233, Battle Mountain, NV",39.516451,-119.633493
71536,PILOT TRAVEL CENTERS  #1106,"I-25/US-85, EXIT 215 & SR-47",Albuquerque,NM,580,3.56566666,"I-25/US-85, EXIT 215 & SR-47, Albuquerque, NM",35.301431,-106.716796
71542,CIRCLE K #2706625,US-85,Eaton,CO,795,3.399,"US-85, Eaton, CO",40.5424416,-104.7163004
71543,THE SOCO GROUP #4,SR-111,El Centro,CA,900,4.839,"SR-111, El Centro, CA",32.770275,-115.598602
71555,Kwik Trip #307,SR-35/US-18,Prairie Du Chien,WI,335,3.599,"SR-35/US-18, Prairie Du Chien, WI",43.084008,-91.069064
71556,KWIK TRIP #1167,"HWY 29, EXIT 108",Thorp                                   ,WI,295,3.45233333,"HWY 29, EXIT 108, Thorp , WI",44.400144,-89.790517
71557,MUSKOGEE TRAVEL PLAZA,US-69,Muskogee,OK,560,3.01566666,"US-69, Muskogee, OK",35.5785679,-95.4908708
71558,ALLSUPS #2384,US-60,Friona,TX,585,2.994,"US-60, Friona, TX",34.6350395,-102.7381039
71559,ALLSUPS CONVENIENCE STORE #2228,US-83 & CR-613,Tuscola,TX,575,2.91733333,"US-83 & CR-613, Tuscola, TX",32.20958,-99.79675
71560,CIRCLE K #2709675,"I-25, EXIT 41 & SR-543/SR-26",Hatch                                   ,NM,640,3.799,"I-25, EXIT 41 & SR-543/SR-26, Hatch , NM",32.661331,-107.123524
71561,ABBOTTS TRAVEL CENTER,I-35 EXIT 359,Abbott,TX,765,3.06566666,"I-35 EXIT 359, Abbott, TX",31.88454,-97.077218
71562,PILOT #1317,I-90 EXIT 28,Fultonville,NY,12,3.999,"I-90 EXIT 28, Fultonville, NY",40.784098,-73.958558
71563,Kwik Star #1081,SR-9 ,Decorah,IA,515,3.579,"SR-9 , Decorah, IA",43.3041609,-91.7859098
71564,GRAB N GO,SR-200 & SR-22,Killdeer,ND,273,3.549,"SR-200 & SR-22, Killdeer, ND",47.37196,-102.75408
71565,CIRCLE K #2741253,"SR 375, Exit 39",El Paso,TX,640,3.19566666,"SR 375, Exit 39, El Paso, TX",31.673959,-106.333152
71566,Mankato Travel Center,US HWY 14 & SR 22,Mankato,MN,425,3.499,"US HWY 14 & SR 22, Mankato, MN",44.264744,-94.303769
71567,PRIDE CONVENIENCE STORE,"I-91, EXIT 40 & SR-20",East Granby,CT,100,3.649,"I-91, EXIT 40 & SR-20, East Granby, CT",41.924126,-73.067011
71568,QUIKTRIP #294,I-35 ,Gardner,KS,485,2.999,"I-35 , Gardner, KS",38.821022,-94.864798
71570,STEELE 66 TRUCK PLAZA,Hwy O & CR-425,Steele,MO,418,3.399,"Hwy O & CR-425, Steele, MO",36.08396,-89.82925
71571,RACETRAC #2587,I-75 & US-98,Brooksville                             ,FL,140,3.299,"I-75 & US-98, Brooksville , FL",28.5550569,-82.3942587
71572,7-ELEVEN #41525,US-460 & SR-630,Disputanta,VA,180,2.999,"US-460 & SR-630, Disputanta, VA",37.128068,-77.235017
71573,RACETRAC #2588,I-4 & US-301,Tampa,FL,225,3.299,"I-4 & US-301, Tampa, FL",27.9674717,-82.4020203
71574,RACETRAC #2594,US-441 ,Dublin,GA,85,2.999,"US-441 , Dublin, GA",32.4873622,-82.9355063
71575,Racetrac #2308,SR-161,Irving,TX,630,2.93566666,"SR-161, Irving, TX",32.767268,-96.777626
71576,RACETRAC #2429,SR-161,Irving                                  ,TX,630,2.90066666,"SR-161, Irving , TX",32.767268,-96.777626
71577,TOOT N TOTUM #130,US-87 & Dorsey Rd,Clayton,NM,585,3.199,"US-87 & Dorsey Rd, Clayton, NM",36.438273,-103.169982
71578,RACETRAC #2595,I-65 EXIT 284,Alabaster,AL,615,2.999,"I-65 EXIT 284, Alabaster, AL",34.0556,-86.949241
71579,KWIK TRIP #1138,SR 28,Sheboygan,WI,444,3.24233333,"SR 28, Sheboygan, WI",43.758505,-87.770676
71580,MAVERIK COUNTRY STORE #676,"I-15/I-84, EXIT 376 & SR-13",Tremonton,UT,835,3.444,"I-15/I-84, EXIT 376 & SR-13, Tremonton, UT",41.837361,-111.821736
71582,LOVES TRAVEL STOP #847,US-601 & SR-207,Pageland,SC,46,3.38566666,"US-601 & SR-207, Pageland, SC",34.768882,-80.3751
71583,CIRCLE K #2706993,SR 27 N,Lake Wales,FL,225,3.799,"SR 27 N, Lake Wales, FL",27.872265,-81.548604
71586,ALLTOWN FRESH,US-9 & SR-23,Livingston,NY,12,3.699,"US-9 & SR-23, Livingston, NY",41.818205,-74.802549
71586,ALLTOWN FRESH,US-9 & SR-23,Livingston,NY,12,3.659,"US-9 & SR-23, Livingston, NY",41.818205,-74.802549
71590,TA SPRINGER,I-25 EXIT 419,Springer                                ,NM,580,3.529,"I-25 EXIT 419, Springer , NM",36.357661,-104.595886
71592,THE WOODSHED,US-59 & SR-10,Welch                                   ,OK,307,3.099,"US-59 & SR-10, Welch , OK",36.8738147,-95.0926566
71594,BP,US-20 & SR13,Middlebury,IN,465,3.799,"US-20 & SR13, Middlebury, IN",41.6673257,-85.7263141
71595,Hucks Market #100,US-36,Hannibal                                ,MO,494,3.13233333,"US-36, Hannibal , MO",39.7147349,-91.3914795
71596,ALLSUPS #2379,US-70/US-380,Tinnie,NM,700,3.359,"US-70/US-380, Tinnie, NM",33.369001,-105.241309
71597,Allsups #2380,US-84,Sudan,TX,700,3.199,"US-84, Sudan, TX",34.0706196,-102.5290983
71598,Allsups #2381,SR-199,Azle,TX,630,2.919,"SR-199, Azle, TX",32.909715,-97.526302
71600,TA EXPRESS #290,"I-45, EXIT 198 & FM-27",Fairfield,TX,765,3.439,"I-45, EXIT 198 & FM-27, Fairfield, TX",31.661652,-96.161666
71601,Circle K #2723479,"I-40, EXIT 306B & US-70",Garner,NC,205,3.369,"I-40, EXIT 306B & US-70, Garner, NC",35.933118,-78.989127
71602,SHELL,"HWY-401, EXIT 10 & CR-11",Oldcastle,ON,620,4.45292033,"HWY-401, EXIT 10 & CR-11, Oldcastle, ON",42.22667,-82.95833
71602,SHELL,"HWY-401, EXIT 10 & CR-11",Oldcastle,ON,620,4.46276974,"HWY-401, EXIT 10 & CR-11, Oldcastle, ON",42.22667,-82.95833
71602,SHELL,"HWY-401, EXIT 10 & CR-11",Oldcastle,ON,620,3.95252583,"HWY-401, EXIT 10 & CR-11, Oldcastle, ON",42.22667,-82.95833
71602,SHELL,"HWY-401, EXIT 10 & CR-11",Oldcastle,ON,620,3.95368953,"HWY-401, EXIT 10 & CR-11, Oldcastle, ON",42.22667,-82.95833
71602,SHELL,"HWY-401, EXIT 10 & CR-11",Oldcastle,ON,620,3.95078155,"HWY-401, EXIT 10 & CR-11, Oldcastle, ON",42.22667,-82.95833
71602,SHELL,"HWY-401, EXIT 10 & CR-11",Oldcastle,ON,620,4.46211176,"HWY-401, EXIT 10 & CR-11, Oldcastle, ON",42.22667,-82.95833
71603,FLYERS #3223,US-70/191,Safford,AZ,980,3.86233333,"US-70/191, Safford, AZ",32.834162,-109.7053628
71604,MAVERIK COUNTRY STORE #669,"I-80, Exit 113 & SR-172",Salt Lake City,UT,835,3.44566666,"I-80, Exit 113 & SR-172, Salt Lake City, UT",40.756095,-111.900719
71605,Allsups Convenience Store #2377,US-70 & US-54,Alamogordo,NM,640,3.06233333,"US-70 & US-54, Alamogordo, NM",32.9440085,-105.9679329
71606,Allsups #2396,HWY 62 82 179,Wolfforth,TX,700,2.91566666,"HWY 62 82 179, Wolfforth, TX",33.4982398,-102.0282678
71607,Loves Travel Stop #827,"I-90, Exit 174",Moses Lake,WA,970,3.889,"I-90, Exit 174, Moses Lake, WA",47.105525,-119.358893
71608,Loves Travel Stop #842,"I-194, eXIT 164",Saint Cloud,MN,448,3.29066666,"I-194, eXIT 164, Saint Cloud, MN",45.487659,-95.070189
71609,QUIKTRIP #73,"US-75, US 62",Henryetta,OK,560,3.02566666,"US-75, US 62, Henryetta, OK",35.4397168,-96.0036449
71610,FRIENDLY GUS #25,US-80 & SR-338,Dudley                                  ,GA,85,3.83233333,"US-80 & SR-338, Dudley , GA",32.505705,-83.108975
71612,RACEWAY #6898,"I-95, EXIT 373 & HWY A1A",Yulee                                   ,FL,75,3.27066666,"I-95, EXIT 373 & HWY A1A, Yulee , FL",30.363385,-82.799875
71614,7-ELEVEN #41808,"I-85, EXIT 106 & US-29",Blacksburg,SC,210,3.359,"I-85, EXIT 106 & US-29, Blacksburg, SC",35.12124,-81.51592
71615,HUTCHS #128,US-62 & US-281/SR-8,Anadarko,OK,483,2.999,"US-62 & US-281/SR-8, Anadarko, OK",35.07256,-98.24366
71616,ALLSUPS CONVENIENCE STORE #2382,"I-20, EXIT 366 & US-281 ",Mineral Wells,TX,630,2.94566666,"I-20, EXIT 366 & US-281 , Mineral Wells, TX",32.82342,-98.112026
71617,CIRCLE K #2709087,US-98/US-19,Chiefland,FL,75,3.58233333,"US-98/US-19, Chiefland, FL",29.5103914,-82.875543
71618,Loves Travel Stop #837,"I-35, Exit 52",Cameron,MO,400,3.689,"I-35, Exit 52, Cameron, MO",40.113988,-94.888382
71619,7-ELEVEN # 41365,"I-840/I-785, EXIT 18 & US-70",Greensboro,NC,65,3.199,"I-840/I-785, EXIT 18 & US-70, Greensboro, NC",36.110351,-79.765003
71621,TOOT N TOTUM #127,"I-27, Exit 49B",Plainview,TX,585,2.89566666,"I-27, Exit 49B, Plainview, TX",34.168953,-101.749975
71622,Circle K #2706628,SR-193 & SR-163 ,Theodore,AL,715,3.39233333,"SR-193 & SR-163 , Theodore, AL",30.509877,-88.173001
71623,Circle K #2706637,US-43,Grove Hill,AL,715,3.719,"US-43, Grove Hill, AL",31.697189,-87.783021
71624,MAVERIK COUNTRY STORE #681,"I-80, Exit 410",West Wendover,NV,835,3.38566666,"I-80, Exit 410, West Wendover, NV",41.113535,-114.96733
71625,MAVERIK COUNTRY STORE #679,US-160/285 & SR-17,Alamosa,CO,803,3.349,"US-160/285 & SR-17, Alamosa, CO",37.343947,-105.936148
71627,QUIKTRIP #1730,I-75 EXIT 185,Forsyth,GA,85,3.089,"I-75 EXIT 185, Forsyth, GA",32.480778,-84.188405
71628,QUIKTRIP #7171,I-65 EXIT 231,Calera,AL,615,2.999,"I-65 EXIT 231, Calera, AL",33.1029,-86.7536
71629,KWIK TRIP #1139,SR-95 & SR-65,Cambridge,MN,451,3.399,"SR-95 & SR-65, Cambridge, MN",45.602457,-93.263457
71630,CIRCLE K #2701524,"US-52, Exit 134 & SR-268",Pilot Mountain,NC,65,3.429,"US-52, Exit 134 & SR-268, Pilot Mountain, NC",35.548193,-79.840522
71631,RACEWAY #6891,SR-20 & SR-67,Decatur                                 ,AL,615,3.099,"SR-20 & SR-67, Decatur , AL",34.608016,-87.011052
71632,Loves Travel Stop #819,SR-21 & SR-275,Rincon,GA,195,3.33066666,"SR-21 & SR-275, Rincon, GA",32.285205,-81.287526
71634,76,"US HWY 278, US HWY 45",Tupelo,MS,742,3.149,"US HWY 278, US HWY 45, Tupelo, MS",34.257484,-88.702143
71635,Racetrac #2610,US-231,Murfreesboro,TN,460,3.049,"US-231, Murfreesboro, TN",35.8724268,-86.385562
71636,RACETRAC #2580,US-41 & SR-268,Murfreesboro,TN,460,3.03233333,"US-41 & SR-268, Murfreesboro, TN",35.9129321,-86.4089448
71637,HORSESHOE #4,SR-114,Smyer,TX,700,2.959,"SR-114, Smyer, TX",33.58426,-102.16323
71638,QUIKTRIP #4032,"I-35, EXIT 176",Schertz,TX,740,2.91566666,"I-35, EXIT 176, Schertz, TX",29.55217,-98.26973
71639,PAR MAR FOOD STORE #13,"I-77, EXIT 1 & SR-7",Hannibal                                ,OH,430,3.899,"I-77, EXIT 1 & SR-7, Hannibal , OH",40.308984,-80.618616
71640,RACETRAC #2544,SR-81 & SR-316,Bethlehem,GA,16,3.31233333,"SR-81 & SR-316, Bethlehem, GA",33.943652,-83.721536
71641,76,I-17,Phoenix,AZ,930,3.23233333,"I-17, Phoenix, AZ",33.789204,-112.1333766
71642,MAVERIK COUNTRY STORE #398,HWY 89 & LAKE POWELL BLVD,Page                                    ,AZ,930,3.45566666,"HWY 89 & LAKE POWELL BLVD, Page , AZ",36.905,-111.484166
71643,Pilot #1319,I-35 Exit 30,Alvarado                                ,TX,630,3.20566666,"I-35 Exit 30, Alvarado , TX",32.759923,-97.099631
71644,CHISUM TRAVEL CENTER #38,I-20 EXIT 210,Colorado City,TX,612,2.92566666,"I-20 EXIT 210, Colorado City, TX",32.400768,-100.828822
71646,SPEEDWAY #6542,"I-10, Exit 192",Midway,FL,155,3.599,"I-10, Exit 192, Midway, FL",28.803532,-81.267952
71647,QUIKTRIP #667,I-44 Exit 189,Rolla,MO,392,2.98233333,"I-44 Exit 189, Rolla, MO",37.821365,-91.770173
71648,QUIKTRIP #7149,I-24 Exit 8,Clarksville,TN,460,2.91566666,"I-24 Exit 8, Clarksville, TN",36.5508873,-87.2451869
71649,Allsups Convenience Store #2385,US-183 & US-180,Breckenridge,TX,575,3.30733333,"US-183 & US-180, Breckenridge, TX",32.7554721,-98.8803539
71650,ALLSUPS CONVENIENCE STORE #2405,SR-208 & SR-158,Robert Lee,TX,612,3.26566666,"SR-208 & SR-158, Robert Lee, TX",31.911149,-100.487299
71651,QUIKTRIP #4151,"I-35, Exit 220",Buda,TX,595,2.91566666,"I-35, Exit 220, Buda, TX",30.031658,-97.847366
71652,CIRCLE K #4705575,SR-261,Akron,OH,249,3.769,"SR-261, Akron, OH",41.060185,-81.585612
71653,MAVERIK COUNTRY STORE #701,US-160,Durango,CO,614,3.299,"US-160, Durango, CO",37.2201295,-107.8488483
71654,LOVES TRAVEL STOP  #851,"I-39/US-51, EXIT 111 & SR-72",Monroe Center,IL,520,3.749,"I-39/US-51, EXIT 111 & SR-72, Monroe Center, IL",41.825358,-89.670671
71655,79 ONE STOP,SR-62 & SR-37,Saint Croix                             ,IN,415,3.499,"SR-62 & SR-37, Saint Croix , IN",38.22395,-86.58637
71656,CASEYS #3268,US-59 & SR-119,Appleton,MN,522,3.44566666,"US-59 & SR-119, Appleton, MN",45.282008,-95.95757
71657,CASEYS #2855,US HWY 63,Cabool,MO,535,3.259,"US HWY 63, Cabool, MO",37.062607,-92.032077
71659,Loves Travel Stop #646,"I-84, Exit 71",Willington,CT,100,4.359,"I-84, Exit 71, Willington, CT",41.875097,-72.263968
71661,Loves Travel Stop #822,"I-40,  Exit 57 & S Crawford St",Clarksville,AR,695,3.39233333,"I-40, Exit 57 & S Crawford St, Clarksville, AR",35.47067,-93.485109
71662,PUMP & PANTRY #33,SR-22/39,Genoa,NE,330,3.289,"SR-22/39, Genoa, NE",41.445863,-97.732584
71663,Allsups #2388,I-27 & SR-217,Canyon,TX,585,2.90066666,"I-27 & SR-217, Canyon, TX",34.979803,-101.912096
71664,RUTTERS #95,SR-9,Martinsburg,WV,22,3.999,"SR-9, Martinsburg, WV",39.4562528,-77.9639604
71666,Circle K#2746513,SR-13/SIOUX TRL,Savage,MN,448,3.799,"SR-13/SIOUX TRL, Savage, MN",45.076018,-93.698188
71667,7-Eleven #38986,"I-75, EXIT 301 & US-98",Brooksville,FL,225,3.399,"I-75, EXIT 301 & US-98, Brooksville, FL",28.586197,-82.395858
71668,7-ELEVEN #41572,I-77 & US-70,Statesville,NC,46,2.859,"I-77 & US-70, Statesville, NC",35.749901,-80.7710921
71672,7-ELEVEN #41573,US-67,Glen Rose,TX,765,3.589,"US-67, Glen Rose, TX",32.230443,-97.776123
71673,7-ELEVEN #41792,"I-85, EXIT 27",Anderson,SC,30,2.959,"I-85, EXIT 27, Anderson, SC",34.261615,-82.688856
71674,Kwik Trip #1177,SR-65,Cambridge,MN,451,3.424,"SR-65, Cambridge, MN",45.602457,-93.263457
71676,CIRCLE K #4702409,US-52,Lafayette,IN,375,3.15733333,"US-52, Lafayette, IN",40.3828742,-86.8435573
71679,TOOT N TOTUM #22,FM 1541 & FM 1151,Amarillo,TX,585,2.96733333,"FM 1541 & FM 1151, Amarillo, TX",35.134895,-101.848383
71680,Alexs Shelby Truck Stop,US HWY 278 & SR 32,Shelby,MS,655,3.199,"US HWY 278 & SR 32, Shelby, MS",33.952435,-90.755933
71681,WASPYS TRUCK STOP,US-71,Audubon,IA,319,3.31566666,"US-71, Audubon, IA",41.80335,-94.937196
71682,Gas N Wash,"SR 83, SR 50, I-294",Alsip,IL,365,3.399,"SR 83, SR 50, I-294, Alsip, IL",41.661484,-87.752848
71682,Gas N Wash,"SR 83, SR 50, I-294",Alsip,IL,365,3.499,"SR 83, SR 50, I-294, Alsip, IL",41.661484,-87.752848
71682,Gas N Wash,"SR 83, SR 50, I-294",Alsip,IL,365,3.299,"SR 83, SR 50, I-294, Alsip, IL",41.661484,-87.752848
71683,GAS N WASH,US HWY 6,Joliet,IL,365,3.799,"US HWY 6, Joliet, IL",41.474915,-88.1685467
